hour,day,rssi,distance,label
4,6,-53.41331011680258,0.001749522236339499,0
9,3,-71.13363124174869,0.0010913247334581881,0
9,2,-35.8851191551257,0.00030318275961028926,0
14,5,-64.11193491651194,0.0004985453937274622,0
22,2,-78.9192328324942,0.002534425088352036,0
8,4,-54.71892480433573,0.0005462974692751985,0
20,0,-60.82611723165119,0.0008362245554898548,0
8,2,-44.48820032898488,0.0015707159006338985,0
22,0,-66.16029525161645,0.018256890558532347,2
2,0,-64.2229486630411,0.0026868572945557188,1
18,4,-43.84389211544573,0.002583593208704597,0
19,4,-57.03288333697284,0.0012426042833395927,0
19,4,-56.99461805351579,0.001168389630436523,0
9,5,-48.91967094442671,0.0018132032709351578,0
14,0,-43.07017083613298,0.000565575783266381,0
4,2,-64.27167578074975,0.0031416821645619958,0
7,0,-53.91698482374505,0.0012526643485568964,0
18,3,-51.483970397455145,0.0012890869090126434,0
18,2,-9.775961212193451,0.0013129655702197266,0
22,2,-53.07820427480751,0.002034584987030092,0
3,1,-52.725239264457095,0.0053028736825912375,1
19,3,-50.18503733550939,0.00026534360009847094,0
7,1,-65.40695925762643,0.002659647898143005,0
1,0,-62.479816977728774,0.007781077755550686,1
20,6,-50.68695121629603,0.0013860098679670107,0
21,0,-87.50722903587148,0.004457177358061039,2
1,4,-55.94357668005512,0.014381952613832835,2
18,3,-53.71357805578097,0.0023892721265358534,0
7,2,-72.31931978478156,0.0016444183834656851,0
23,6,-60.533684681592014,0.003432255961590698,1
16,4,-43.1993373370312,0.00046657759603345976,0
15,1,-65.20606056066276,0.0012433638664361682,0
7,6,-56.33912979300695,0.0015691016489332843,0
0,0,-63.138569904826326,0.005135964840165327,1
18,6,-46.641533565533145,0.0016150542694488268,0
10,1,-68.89670071163015,0.008426945447855392,1
11,3,-55.17591068732283,0.00270123425185536,0
8,5,-42.50551070258527,0.0015640324899285753,0
22,5,-49.43318272357406,0.0022083313368810543,0
2,6,-74.83121724558826,0.0032925216672686597,1
3,0,-77.96002486959475,0.02432074650325546,2
18,2,-33.84009550298099,0.0021497357594167654,0
8,3,-59.90701060040486,0.0012750717036817555,0
22,6,-61.73304668494221,0.001597898308979416,0
20,2,-62.89879945208584,0.0023281377279047145,0
8,4,-35.31128694531114,0.0023844531844769046,0
12,4,-59.63569822260251,0.0018475674121131293,0
18,2,-49.887064037612596,0.0009622008327371129,0
3,5,-56.017226868746604,0.0007890376804317084,0
4,4,-74.84274280038818,0.007817019066578251,1
0,4,-68.46104493966335,0.0009018930064687453,0
22,0,-54.99917936621584,0.004010162364631229,1
22,4,-45.117056884115954,0.0022228157405208998,0
17,1,-86.83577462530832,0.00616801235069946,1
7,3,-60.57093446616343,0.0016546683604873845,0
21,4,-52.31060858191621,0.0012650545869259293,0
8,3,-57.38441515917149,0.00042902417862647675,0
22,4,-48.163786609238315,0.0040902099294435265,1
18,2,-85.33655163685401,0.001247586941256301,0
8,6,-54.74494221892343,0.0019088212718341047,0
21,0,-62.337600502292275,0.0006252602703406183,0
0,0,-78.28617624661847,0.01325812907112095,1
21,6,-70.65556753496121,0.0010576121699487967,0
20,1,-44.59016014565,0.0017481121442439866,0
3,1,-51.26507562540687,0.005883544316659228,1
5,2,-39.41832286020608,0.002341484593431337,0
22,6,-60.7008161104428,0.0009364118903463974,0
11,2,-50.918332649045816,0.004983777186382269,1
18,1,-60.6354654533186,0.003580051060245572,0
7,2,-45.49599203508592,0.001100455062627294,0
5,1,-53.47673892678896,0.000967853884606426,0
3,4,-60.90537687643241,0.002842634537218022,1
21,0,-54.839837941909714,0.000979838268545397,0
2,2,-53.50646451466296,0.003084590185373137,1
7,1,-65.48686680369684,0.000724688428869699,0
19,1,-60.48927412628575,0.002169760506108748,0
18,3,-69.72599774888123,0.005960409857752354,1
1,2,-41.45876613606223,0.005527026367525734,1
9,5,-59.311345336565495,0.00043878187705977297,0
8,4,-46.919945570127496,0.0003351072925671312,0
17,5,-53.79127417207378,0.004469728257120779,1
9,0,-50.76885676845987,0.002301819414217745,0
13,1,-49.48932832093297,0.00464213538166462,2
15,6,-53.71664320272049,0.003141832995392431,1
21,5,-57.94289262341468,0.00018063957990057647,0
9,0,-56.216530004194,0.00028249031135614067,0
20,2,-76.25514689593945,0.0013139620595099453,0
17,5,-50.30874994797777,0.0010753863072352026,0
20,4,-55.926718687008744,0.0012112292421866536,0
9,5,-47.69426993029108,0.0007445118437979899,0
20,3,-31.67626980375727,0.0024307524753616485,0
23,2,-27.591822260807383,0.004710632846322419,1
20,2,-50.772046764790325,0.0013335482353695257,0
6,0,-53.481476241431984,0.00550806596368418,1
7,5,-60.431645451620646,0.0022985453062135267,0
22,0,-58.453485599452506,0.002137117351626332,0
9,3,-52.31891140437317,0.006101787017953245,1
21,2,-59.1822840709852,0.0007818433993178426,0
22,4,-45.397258739801465,0.0005639340656184495,0
23,5,-29.940522441137237,0.001954550065573816,0
0,2,-66.2932245242774,0.00827145808572989,1
8,6,-63.81585001641325,0.0016958995077577582,0
5,6,-75.1483892723892,0.0011360243033206592,2
7,3,-60.094086678576545,0.002107515507763648,0
7,3,-59.657594038150286,0.0012369299857592272,0
18,6,-55.07301113857259,0.0025643760798282193,0
22,5,-62.14899775335647,0.0014311705909788427,0
17,2,-51.944361698224085,0.0012705287468759254,0
18,1,-43.47012890844805,0.001347205982450385,0
14,5,-55.49341151229414,0.001250520549655734,0
11,2,-61.19852843538534,0.0178818238019026,2
22,6,-76.04718373163611,0.004153571202988746,1
23,0,-80.19226287261007,0.003269363055478559,1
19,1,-47.850979700035225,4.837871369087761e-05,0
9,0,-77.48694788126636,0.0011066058833301875,0
10,2,-59.232029444229,0.0007007304111894225,0
0,1,-74.32367852026114,0.0017654004709648004,1
9,4,-84.58812548888919,0.004035514580895314,2
0,1,-62.973217102191114,0.0035715892580792316,1
19,1,-47.274925863607706,0.0024589040067667925,0
4,6,-38.46760964412431,0.0011860682768752614,0
22,5,-60.59073242286398,0.0004945273249865573,0
8,1,-56.64510513848833,0.00048800231369343014,0
0,3,-61.58880875883758,0.006686742600361546,1
9,2,-43.86653899872023,0.0017098134899778794,0
11,2,-60.83465318334398,0.021276704732174554,2
0,3,-56.88285683888152,0.0018258375679710765,0
3,6,-69.88766578488425,0.01897202163991337,2
8,4,-62.017058155731014,0.0012420683619796073,0
0,0,-60.63796400753351,0.0023253546282014682,0
23,5,-75.44133655580971,0.008600800723212782,2
23,1,-81.19336007663112,0.0047250736358095515,1
17,3,-70.8538801142356,0.009827226916471846,1
1,2,-81.81181812465508,0.0035318345049305208,1
7,0,-55.21559245144687,0.0016712868687027381,0
7,6,-75.38233009219073,0.0010563205576743055,0
22,2,-66.1600745725886,0.0011074146362046787,1
9,3,-46.18258334256163,0.0025638058113749305,0
15,6,-56.51311411941995,0.00489592962741553,1
22,3,-0.3007374656884636,0.000926510099067817,0
0,0,-56.784718816143766,0.0063461738224227906,1
15,1,-54.712863133689694,0.00524642314370537,1
18,4,-84.18009284810083,0.0048888499581888145,1
9,2,-63.886272672174314,0.0012811148931692752,0
20,2,-51.031812393310176,0.001630871080807479,0
8,2,-62.86112117444672,0.0004451707565674711,0
22,2,-57.5665009455794,0.0007301866397946992,2
10,2,-71.61275096070725,0.0009706001623265837,0
8,4,-49.472940110337674,0.0045550951559604575,1
15,6,-71.62140631946816,0.01677028151155815,2
11,2,-56.03337343852658,0.0035233771113761785,1
23,3,-58.425000348180454,0.006461416604611757,1
9,6,-58.9481151192767,0.0007539084961969569,0
5,5,-49.42280433584,0.000532240397838835,0
20,4,-71.99159638609797,8.519001338244275e-05,0
22,2,-65.69259695175936,0.0009941534119670937,0
22,2,-46.94042080525551,0.0008781750155122425,0
23,5,-67.7217255571591,0.004555274392251403,1
16,3,-52.04150063697259,0.0018577029441529007,0
16,1,-62.83984313889609,0.027036891604855482,2
9,5,-45.040915378115876,0.0011632812015348255,0
19,3,-42.65656490984709,0.0032059984508859335,0
7,5,-55.74697948980484,0.0008619227063993547,0
22,0,-51.85622709522545,0.0010679240543036827,0
17,1,-95.15608237263025,0.012884629287207485,2
7,0,-86.71179742133639,0.02934186716684348,2
6,5,-51.362504863119625,0.0013514078108097446,0
14,4,-77.30648311050773,0.0029868866895997955,2
9,0,-50.957710160543826,0.0005573870903191946,0
23,2,-64.93028729729092,0.00807111087936545,1
21,3,-40.465154736737105,0.00047724342900157246,0
1,3,-49.94529546481659,0.0016547188688731276,0
4,2,-61.99459051740524,0.0011357198776852325,0
20,4,-62.0203302830082,0.0014500004850861868,0
15,5,-65.12663852783096,0.0007543728620423601,0
22,3,-56.65665879736217,0.0028075925392892047,0
22,6,-80.58009074112252,0.0019206386064162444,1
7,4,-37.82724121558776,0.0016765826582183954,0
22,3,-40.80807661637145,0.0008872614555872158,0
22,5,-63.7330434832148,0.004164726905965342,1
3,1,-59.73704745613351,0.0033328727650927697,1
8,6,-29.80677665845785,0.0008993869385623352,0
20,5,-58.43268950172967,0.0017406024672999391,0
9,1,-58.565463198508745,0.000748629345304672,0
8,2,-51.74802543177225,0.0012516419948596545,0
17,4,-54.129276499637186,0.00021365271250852873,0
19,0,-53.9244370414687,0.00011706015911171001,0
9,2,-42.9819498138414,0.0008214829525060326,0
20,2,-53.55170165301374,0.0019222890379311747,0
18,5,-54.86502550755385,0.0008271755374457178,0
0,1,-85.53820665188962,0.0030976458524310663,1
11,0,-61.12049518456112,0.002026730321461622,0
15,6,-42.390089197782274,0.0016862087462586682,0
22,4,-74.59616379992018,0.006189945879934657,1
5,4,-54.98587910975007,0.0012765296766596784,0
4,2,-68.36163740310704,0.00553150839892205,1
7,4,-47.98632298485658,0.001894314874473752,0
8,2,-43.076497978438326,0.0011024268479216048,0
9,4,-66.38578293287368,0.008983954723913399,1
21,1,-71.04899721602453,0.005665793306392214,1
7,5,-42.51355635204686,0.0018175312916327868,0
20,2,-76.97753316273298,0.0017802388649661041,0
18,4,-62.465368392127125,0.0023201985895198213,0
21,1,-48.66942436696114,0.0004554467070054062,0
18,6,-60.09098123125139,0.0015609336047853048,0
21,0,-49.767834346069826,0.001947859690503764,0
19,6,-70.94341526333712,0.0005508481658035384,0
9,0,-49.037662522561924,0.0013614861956742163,0
21,4,-47.25588428400857,0.0012247280353944673,0
3,0,-64.09094939315209,0.02091232741326332,2
1,5,-71.09684539876609,0.005626711109664707,1
23,4,-61.86888107138027,0.0071954677221901684,1
21,5,-66.08223420919634,0.0017354954690545724,0
7,3,-66.13950853696869,0.002394412469306377,0
10,3,-44.24023029106853,0.028310544983233227,2
7,1,-44.77993349995067,0.0016919362531079205,0
3,1,-53.868075727647735,0.004174814147777606,1
9,6,-43.352446766074465,0.0010771908545528423,0
8,2,-61.33132044384417,0.0011538225345070015,0
3,2,-52.616218797945706,0.0024221886775633535,1
8,0,-68.35233205547163,0.0052808188043060676,1
20,4,-61.90808719314066,0.0010013639602011123,0
19,4,-54.83453925843955,0.0009699056389998939,0
20,2,-73.93053538368468,0.0014627374989840943,0
21,2,-70.98059899887075,0.0010928442409786098,0
8,6,-60.93349021682421,0.001532279612872318,0
7,6,-52.428769130619145,0.0018905718146847504,0
6,4,-69.86709297766677,0.0020513561063058507,0
5,5,-85.58689539171003,0.0032974561212208145,2
6,3,-49.64828506046904,0.005729971877808796,1
21,6,-39.58181130258689,0.0017766222680421432,0
19,5,-61.53032926828342,0.0014501267001090167,0
7,3,-67.52158003351813,0.0006026033507235457,0
8,0,-54.96148039590515,0.0005093511850432055,0
18,3,-42.84558781240834,0.0004438832612270815,0
18,5,-54.57263113361533,0.001187118747751083,0
8,1,-52.407577668511436,0.0022879248471450414,0
18,3,-47.553415521939286,0.0023657733820628387,0
19,1,-55.51283157525856,0.02011784311672543,2
8,6,-50.03485305662913,0.003311673131896476,1
15,3,-75.60111427190247,0.006210772558301594,1
3,3,-65.13805043317144,0.005292163356252357,1
21,6,-54.08683264981376,0.0014690355274899027,0
22,3,-69.32601224302061,0.008152630459043278,1
8,1,-55.080439617462225,0.0018870027310541695,0
22,3,-55.52460449233246,0.0014416799964066466,0
7,6,-39.68972895919306,0.0001345724779307629,0
11,4,-53.0285265694864,0.0012847403958223572,0
17,0,-54.214559723058585,0.0008451924129128848,0
22,2,-63.99954844427581,0.0010922470340492116,0
8,0,-60.59341247486251,0.0010845538721769834,0
20,5,-41.764065453366925,0.008377237115470157,1
1,5,-73.37676431743387,0.0030628389268162544,1
22,6,-61.1072140391904,0.00031205965020226394,0
23,2,-69.55606384419116,0.0028728138509036536,1
0,5,-61.378328006100965,0.007107213400930396,1
23,3,-62.53294949443416,0.004315873917522925,1
22,4,-56.66436156336283,0.0050663459717231055,1
8,1,-52.53889832989785,0.0012943091419388587,0
22,3,-66.80414466569589,0.007035571828288674,1
7,2,-48.74862772743681,0.0023716534176766147,0
19,6,-59.022534491479,0.0005983223066937251,0
7,5,-49.59154355640589,0.0005073956355629005,0
17,6,-70.32313823700022,0.014533237059595626,2
22,4,-49.96893735310728,0.0008528122779207028,0
22,6,-57.152612565997075,0.0007935165220036145,0
19,1,-48.59013979927831,0.0010755778722835651,0
18,5,-58.470178897211746,0.0008782372316597636,0
19,0,-61.515505841033246,0.0003417087981109087,0
4,4,-58.41569329966792,0.001126048855638082,0
20,6,-76.27795300282699,0.00630338828604729,1
19,6,-54.485877027090275,0.0006772847045273674,0
20,1,-72.8520272516053,0.01367051521106205,2
19,5,-51.193082132094254,0.0006037726999330122,0
21,5,-75.5666850561828,0.0011723611753903782,0
17,2,-52.78142098106832,0.0005260330742607455,0
2,4,-49.19234096478682,0.0023828757545895094,0
21,5,-65.06186842200957,0.0011447649515404985,2
23,5,-72.25082221564661,0.004344655082749572,1
7,0,-59.60524526741516,0.0011424782458989916,0
18,5,-43.25901916498933,0.0013443155011909553,0
7,3,-66.16723667013969,0.001075547393999889,0
20,2,-61.85254675455706,0.004380240499804212,1
3,5,-61.598545849391854,0.004821117113179076,1
19,4,-61.40287815940187,0.0009817834518527505,0
19,1,-63.810125595113455,0.001159485697788775,0
9,0,-42.83267332533382,0.004656369580848423,2
13,4,-9.713558552858963,0.001169925932109501,0
22,6,-66.96508798955264,0.003139307472805601,1
15,4,-44.11544665839182,0.008250125968687128,1
21,3,-59.53580342813353,0.0011441501592980388,0
9,1,-39.628340684009615,0.0010205207238349616,0
23,1,-48.07890771190713,0.002493428887244048,0
20,3,14.258419061233234,0.0014563223372610666,0
17,5,-62.66615249762843,0.0010766932842318163,0
16,6,-69.6779478649087,0.0014774712315347115,0
0,4,-68.43557129291334,0.004594803339560566,1
20,0,-56.54901342894543,0.0009408509934863964,0
22,2,-65.84848472765664,0.005203165396239319,1
19,0,-58.93902961055866,0.0029543709499494594,2
11,5,-55.234969092565784,0.0013046666240116233,0
20,4,-56.90923805548877,0.0005506792807714461,0
5,0,-40.57836617934733,0.0013362553149768638,0
21,4,-58.359973027000294,0.001404289932670717,0
22,5,-55.67072594936025,0.0002929533072381727,0
8,6,-64.4499973230617,0.002425794616333888,0
22,0,-77.20030235518118,0.0028712343104287928,1
7,0,-52.89081406528022,0.001878876345660993,0
9,6,-51.70943186869133,0.0006537110823787377,0
19,5,-70.66587903400738,0.0010470988004877557,0
22,5,-54.221708775124114,0.0012516546699774703,0
11,3,-67.66422784321561,0.012272133898398421,2
23,0,-62.71554861081835,0.0006485480060984889,0
21,2,-59.749523963520865,0.0008009956294655261,0
1,4,-49.05982591366735,0.0065502828326855144,1
20,2,-54.638657355071146,0.0008928366023319838,0
3,1,-59.617839698305716,0.0045722154182338106,1
2,4,-62.49706149512694,0.002068802396940533,0
8,0,-22.511496922448025,0.001649465697088984,0
2,1,-56.464464338853304,0.024415972929055996,2
3,4,-55.301393991771164,0.0035055342879288516,1
22,6,-42.7683506835303,0.001008068547399267,0
22,5,-54.898569405667736,0.0013098692505710018,0
9,3,-55.83173210566541,0.0011972145053777855,0
18,2,-43.25808898882072,0.0016190685850505234,0
1,0,-62.349735789463494,0.0027141119935272305,1
8,4,-52.061748743636926,0.0012777672863011505,0
8,2,-58.20026448530787,0.0025825052454404684,0
7,1,-68.35941274639103,0.0013015738566591049,0
3,5,-50.78727888208762,0.0007751960898495389,0
18,1,-30.291357811399184,0.0007932827151137158,0
11,0,-59.6453000287924,0.004474498015254817,1
23,3,-54.77875005869959,0.0027074719956462125,1
9,4,-60.1443333127115,3.1696425102151e-05,0
18,1,-42.44768572793197,0.0009983232299236283,0
8,5,-78.12306934841935,0.0036447627914905196,1
8,0,-51.784867965848655,0.0005365590317155612,0
4,2,-53.69496785543776,0.0014388273918599427,0
7,0,-53.87259570670359,0.0006012868847887328,0
12,2,-82.98634412214939,0.002908086339114297,0
20,1,-73.42961775020554,0.009384173608048886,1
3,6,-57.56225009379653,0.00045710751007290785,0
2,2,-58.9782636000625,0.0005550207094293123,1
8,6,-64.75801727314361,0.002242038202116902,0
22,0,-44.96720301679288,0.0006265866041759628,0
8,6,-68.8086373475288,0.009599562530215622,1
8,0,-72.739223278092,0.003262534525051463,0
18,3,-56.88818719086002,0.0018548470791180265,0
22,5,-53.79985465054685,0.00016518943394848158,0
20,6,-59.234549163612556,0.0007702309892689605,0
0,2,-71.78409744249998,0.008402177315244405,1
21,5,-57.12954235760033,0.0009705202506506676,0
18,4,-58.86725210824915,0.0011244672702155232,0
4,3,-66.04111151987553,0.0010464484425026436,0
8,2,-38.13971539069651,0.002364996781239517,0
19,3,-49.76028866901715,0.0009635287774428324,0
17,1,-62.037507883856975,0.002403701111412443,0
4,4,-63.602309807518026,0.020196155248774907,2
9,5,-48.11601358750842,0.0002651391773760875,0
1,6,-60.40945453246856,0.003180556578904143,1
8,6,-56.95998345878099,0.0009498666960773554,0
18,2,-46.16263701507789,0.001214378628038984,0
7,1,-68.78562566412008,0.015474427623656525,2
14,1,-57.86756297799891,0.00017805718104705828,0
0,1,-73.23263815193155,0.0037821150095972127,1
17,1,-53.03281156079474,0.003705066518976417,2
18,5,-52.19528970288468,0.0009694615003270856,0
18,1,-56.56760699810053,0.001433373922225934,0
23,2,-80.13031436427414,0.0016352348917516642,1
8,6,-79.75180900455216,0.0013424857893214075,0
18,3,-47.3345436411186,0.001373480105312806,0
18,5,-79.05746564095249,0.0008062182986792993,0
20,5,-49.9169720864036,0.0033768016871023585,1
18,1,-53.56916221093665,0.002104918091986316,0
1,6,-37.00737149807413,0.003871695920210825,1
7,3,-63.61044744972993,0.0008022703659730515,0
3,5,-49.34061733318178,0.001119901839285736,0
8,3,-60.41989418848166,0.0018227493471849176,0
15,1,-59.39699355732371,0.002062172241254795,0
18,4,-55.6322207899456,0.001296484512903903,0
18,6,-54.760750801409074,0.002605565722686598,1
8,3,-52.54083972811989,0.0007625469330512096,0
4,5,-35.48803402055397,0.005860279292736999,1
21,2,-40.83989591297526,0.0025769224662112408,0
7,4,-55.431715758930224,0.001001872252618837,0
8,2,-51.30357892080522,0.0027959052072576034,0
0,1,-52.02890928491566,0.0037347351680532778,1
21,2,-52.66689033560186,0.002504935971716259,0
20,1,-40.07763205895678,0.0013390845321413936,0
22,6,-59.44513330547937,0.0014010180174745819,0
7,4,-54.95535482284564,0.0010610308377550163,0
15,5,-65.76984653089909,0.0012102548149349268,0
8,0,-88.08368670691897,0.004305297283333482,1
19,4,-58.045225377884485,0.0007328878295890425,0
4,4,-54.77210147405367,0.028439682657252708,2
6,1,-54.03466623091562,0.0021352086659968106,0
2,3,-55.20671355471061,0.004066856074779086,1
18,6,-66.29630527715722,0.004783538355570438,1
3,1,-83.44204747423512,0.002877373838926287,1
8,0,-61.27897749653126,0.0005002681366079375,0
20,5,-40.4833508155624,0.0018324533231834335,0
22,3,-50.42355787019638,0.0010131414947263677,0
20,4,-52.75931206410493,0.0022921401775303283,0
19,1,-54.08864087951999,0.00042449989451310324,0
8,0,-54.366620135597536,0.0015262549776900631,0
9,4,-68.89868277856597,0.007154512143752914,1
0,5,-71.95811157240732,0.004117611673898644,1
9,6,-48.36692235628556,0.0009693779941766156,0
2,3,-82.9068292582138,0.0037293014605104626,1
22,1,-64.38715597815971,0.0012315093441647889,0
1,0,-63.590115683825736,0.006541149352177863,1
20,5,-46.98812822314655,0.0018200134236190922,0
14,5,-41.99105382967864,0.0007354762586323526,0
5,1,-49.46371044252915,0.00019054544502606233,0
22,0,-55.56320681649184,0.0016669491215149242,0
13,5,-50.25629265667903,0.0018381378843044507,0
3,3,-76.93812353194883,0.0031810650728602897,1
19,4,-70.34899915797311,0.02539431641506749,2
19,6,-46.113916166233324,0.0005894513717452084,0
9,4,-63.52227835606343,0.0020370736400592213,0
6,2,-52.77391652946062,0.001639899238684761,0
8,5,-55.827732468942166,0.0023664360558874383,0
20,4,-62.81465233333986,0.001457637997726467,0
8,0,-49.06315059959847,0.0003368185674896574,0
23,2,-84.44062488691219,0.0023627655094791496,1
9,1,-70.30806076505576,0.0006243111922483209,0
1,0,-86.65814385251574,0.0059355429639120156,1
18,2,-57.77297937322773,0.0012159114672777337,0
23,2,-56.5241058359962,0.004332920639333841,1
19,0,-64.11493076963696,0.006218125808431405,1
21,6,-50.10315374285938,0.0013262422560428233,0
4,2,-60.67888082461273,0.0017238396484491431,0
21,3,-75.37531354985646,0.0017299022495831026,0
14,0,-52.712834304685,0.0037355603877730643,1
9,6,-56.966146646119924,0.0004503679032529932,0
7,1,-57.097360135820296,0.0009647298032298138,0
9,5,-61.904147554656504,0.002163603707656621,0
13,0,-64.93139533627375,0.019048591301754902,2
0,3,-52.59249836971536,0.0073242142028677164,1
20,4,-85.08245114002311,0.0007334236664068134,0
7,6,-60.02723095384192,0.0012461112258460906,0
9,5,-50.20598590347815,0.0003808460554054029,0
19,6,-50.69928780403974,0.0009956991397951595,0
8,6,-57.02623730199122,0.0005256576442091292,0
16,5,-80.94722618858691,0.01555308615550398,2
16,5,-57.384164029276015,0.001498356521200197,0
8,3,-49.472421409221035,0.0008778343167445318,0
9,1,-67.73385921731686,0.0009643977984278904,0
20,2,-85.53617655514623,0.03061570808079563,2
23,3,-83.34035145376303,0.0031978639602996514,1
5,2,-50.682314365494896,0.000918704136505442,0
22,0,-56.991342773632574,0.0026351804853119143,1
22,1,-78.76646298787715,0.004914517301894244,1
2,6,-57.021003753950396,0.0005249078392535975,0
23,2,-55.5926603964127,0.0038376569882396126,1
21,5,-64.1356348245268,0.0006039627467537082,0
9,2,-53.65476382774814,0.0012988076968622607,0
8,2,-49.86312634185835,0.0010145061590312143,0
3,4,-70.71234032820895,0.010287584022491447,2
20,4,-40.273973186357956,0.00039056887418054674,0
7,5,-66.38850608828983,0.0006678450306473231,0
3,5,-80.06496957289635,0.005511334285342979,1
21,6,-74.32667444555032,0.001421054421962988,0
10,4,-62.94850291563467,0.004423693657710381,2
3,2,-72.56027698014027,0.004217624651198742,1
8,4,-56.7533207510098,0.0017700673670164387,0
18,2,-64.85244372261815,0.000705950527246424,0
23,0,-80.42110421837113,0.00839088264347694,1
11,2,-59.390210690785736,0.0013238338416239179,0
19,2,-55.81588660320804,0.0016367916104157198,0
2,5,-72.1069078075649,0.003979840178320342,1
14,5,-52.615907345294595,0.0024072439593294374,0
21,3,-78.66915601116088,0.0007197046337326686,0
21,0,-52.62957401953814,0.0030896349414052046,0
19,6,-52.07174878206357,0.0007948798161729171,0
4,4,-91.32225150474454,0.0038472373923424366,2
18,0,-42.78167309139007,0.0006215571136101956,0
0,4,-88.31637977371227,0.006635527792158645,1
5,5,-61.72945958684781,0.010773634296094436,2
7,6,-39.34405920743551,0.0016576984397118236,0
17,5,-56.78973163522627,0.0009074132674387053,0
20,1,-53.734086984967576,0.0009626852268851162,0
0,6,-80.29914761141472,0.004516520398285681,1
19,1,-50.58252937066851,0.0012042583478327526,0
7,4,-45.0583770299109,0.0015364368601101202,0
6,3,-62.251541211746655,0.001830285842900186,0
22,4,-43.703833531325884,0.004603032463718511,1
22,1,-62.64684268849784,0.00045530642678791224,0
19,5,-58.223210612416935,0.0009551411250771286,0
22,4,-52.11499975721962,0.002106668757782629,0
20,6,-54.98797346876332,0.0010743763628146392,0
13,2,-38.090290842990726,0.0010908556429876247,0
21,2,-46.46045132230587,0.00043501588471365235,0
10,0,-48.27173088049933,0.0005596550815393752,0
8,5,-51.36777464302947,0.0012097886541786004,0
13,3,-65.8344429379196,0.021145573736836953,2
4,2,-49.40615083870416,0.000910612170186441,0
14,1,-59.78731965318763,0.005160795053241116,1
2,2,-58.66601955722451,0.0034299344418320934,1
9,1,-52.714708947201814,0.001252149402132999,0
18,4,-51.63526800431958,0.00032028014257363355,0
18,0,-42.95978990095153,0.006670636052463133,2
21,3,-61.353566273687214,0.0009262233953320486,0
21,5,-55.80161960067406,0.0019503177348656232,0
3,1,-59.99232409849878,0.0017082048440293016,0
22,3,-64.59005311788513,0.0003630262268974967,0
18,0,-61.68021377140968,0.0015503141098389655,0
20,0,-62.66926194734789,0.0008330793691813648,0
22,3,-70.50565571220504,0.0035416375650433192,1
19,5,-47.36100728828221,0.0011995519582727971,0
18,6,-59.41128697519156,0.0014408950678448963,0
22,4,-50.92728039231409,0.0017192333555529514,0
22,3,-51.121005230235596,0.0014608606071734851,0
22,4,-61.38459779770888,0.0008148193654142398,0
12,4,-55.16146422037727,0.01965256192382903,2
22,1,-46.62231069205741,0.0007857190868527839,0
10,2,-94.31499871969581,0.00047242005236051944,2
14,4,-73.83245353912709,0.004396121651870484,2
2,1,-54.46452577098828,0.0053311063701524395,1
18,0,-52.967471183065754,0.0014104387178146985,0
0,3,-63.42596284510209,0.004161229873693624,1
21,3,-47.734733751825814,0.0004822184817993911,0
7,0,-48.122547887980616,0.0007748358227359044,0
9,2,-54.1855479872925,0.0012497318512024287,0
16,0,-47.34791294970219,0.0017601555678192658,0
9,6,-49.18754699139038,0.0007429052130214207,0
21,2,-59.3632316349834,0.0028867344278357093,0
14,0,-59.02970963138935,0.004070273519067704,1
18,0,-54.667385915038864,6.83868674086618e-05,0
19,6,-80.62750587942094,0.001220328001685479,0
10,4,-48.62526276202656,0.001981938293700347,0
5,3,-88.0643660589164,0.013239446949914078,2
18,1,-73.60523713338867,0.001499341524117657,0
18,4,-43.72663041210528,0.0009721100240384628,0
2,2,-73.05239616005967,0.005995697279860687,2
22,2,-45.93157815678943,0.0019484760069970344,0
16,0,-69.258910903386,0.017511901902007524,2
19,6,-74.87102598059009,0.005980167336343382,1
13,3,-99.90632805177273,0.0036969391544287946,2
2,2,-68.33907523216023,0.001117548859821468,2
1,4,-64.82291315830096,0.0056281135452022875,1
21,2,-49.8276741238261,0.0006209227192486285,0
23,2,-24.009613979107172,0.005500315405299403,1
19,3,-49.02389754026614,0.0008430260299741337,0
1,1,-69.03196464756894,0.00526090557886809,1
19,1,-77.22967100869178,0.010259491455712073,2
23,0,-61.793562059094896,0.006124557470334633,1
1,6,-76.8046368183459,0.0013503038317354884,1
19,4,-51.5801789639378,0.00256442890593791,0
21,5,-55.13368704684588,0.0037789930226787747,1
21,2,-70.33352806453877,0.001069426871554188,0
22,4,-60.9223578298925,0.0007585561090264097,0
19,2,-86.22658552769613,0.002526955372271107,2
9,4,-53.90430311568525,0.00259456381115257,0
2,4,-79.3956000810886,0.0067594046554814635,1
9,3,-75.71041835385542,0.004565530872952643,1
3,3,-71.89250446299769,0.003620705025539018,1
6,5,-66.82518293454913,0.005403589858304048,1
20,4,-59.27856452864907,0.0008411208407467318,0
20,1,-59.54390151256165,0.0016161986121104388,0
0,0,-78.19238258456332,0.007600713264080146,1
13,1,-85.55008083776818,0.001937820210555425,2
22,4,-65.45405666169077,0.0033306446484162493,1
21,5,-57.67382380935872,0.0009347678910848984,0
20,3,-43.712762681390664,0.0011377729092890197,0
7,4,-44.9032829856406,0.0005064574022877246,0
8,1,-51.24547724196219,0.0009583910138946276,0
